APO US,ATD CN,ATZ CN,BEP-U CN,BLK US,CBOE US,CIGI CN,DE US,EQB CN,HON US,IYZ US,JPM US,MSFT US,NTR CN,SBUX US,TOI CN,TTWO US,UHS US,V US,VGT US,XFN CN,XLV US,XLY US,XMA CN,XUT CN,ZIN CN
0.0,6.700791636317371e-06,0.0,8.361142572570202e-09,3.506147247533953e-08,0.0,1.1747895017899523e-08,0.0,0.0,0.0,5.734357644316165,0.0,1.2228301704553246e-08,0.0,8.767709388374234e-09,0.0,5.349790055397818e-09,0.0,1.2870782044316353e-08,7.499999987850579,7.5,7.499999998955563,3.8467527499650185,7.5,7.499999985399366,7.499999991396665
7.32533478320363e-10,7.82577082494157e-06,2.416119387893545e-10,1.120560987749597e-08,0.0,1.5425723198791985e-09,0.0,6.311687630877749e-09,0.0,0.0,5.7343556833112155,8.266665130207684e-10,5.972585967461974e-09,0.0,1.0378947874756239e-08,0.0,0.0,0.0,3.2944168226745063e-10,7.499999987080945,7.5,7.499999990849197,3.8467568883086285,7.5,7.499999986807045,7.499999997154368
0.0,7.310860578209344e-06,8.501353787604415e-09,0.0,0.0,1.4999028408180237e-08,0.0,0.0,2.6614425940874042e-09,4.7821745001452864e-08,5.734354958316714,6.275399644373181e-09,6.077166200824102e-09,0.0,0.0,7.790373207638979e-09,0.0,2.6911597950096677e-10,0.0,7.499999996217707,7.5,7.499999984647446,3.8467590337622974,7.499999996198796,7.5,7.5
0.0,5.6916736230344656e-06,0.0,9.20880572317928e-09,1.2716829152215059e-08,0.0,0.0,7.582067959588379e-09,0.0,0.0,5.734359462272655,1.8211703672887936e-08,0.0,0.0,1.563666227749616e-08,1.2838893836963905e-08,0.0,0.0,0.0,7.499999988770602,7.5,7.499999992754634,3.846747280677519,7.5,7.499999970371418,7.5
1.2029234552901613e-08,6.011388624209413e-06,0.0,0.0,4.4666007004146024e-09,0.0,0.0,0.0,0.0,5.338507413910065e-09,5.734359173859307,0.0,0.0,0.0,5.58497692537685e-10,0.0,0.0,0.0,9.49872663164042e-09,7.499999993035841,7.499999995371816,7.5,3.846747035643467,7.5,7.5,7.5
0.0,7.702832761338986e-06,0.0,1.3947696513375019e-09,0.0,3.141485335755867e-09,0.0,2.9244929394822705e-09,1.4227213157580465e-09,1.3777892542143899e-08,5.734352246572206,0.0,4.295042099755619e-09,3.6606674289063612e-09,1.644792982369303e-09,4.8707912703171985e-11,6.303934978191261e-09,0.0,0.0,7.5,7.499999996058035,7.5,3.8467623198481684,7.499999994995692,7.5,7.5
0.0,5.258628082809025e-06,2.0932929001293843e-09,8.248081254449979e-10,0.0,0.0,0.0,8.66973576263419e-09,6.215070472159745e-09,8.827678865674926e-09,5.734359247550672,1.5468341885149783e-09,8.247873911626513e-09,0.0,3.966993834120247e-09,9.097859271500752e-09,0.0,3.5796924452435874e-09,0.0,7.499999993953161,7.5,7.5,3.846746070231251,7.49999999221783,7.499999991925301,7.5
0.0,1.0139926617455663e-05,0.0,1.6500081834701363e-08,0.0,0.0,0.0,4.565780635512606e-08,0.0,4.3610509474489856e-08,5.734343895977195,0.0,0.0,0.0,0.0,1.3325737735492282e-08,0.0,0.0,0.0,7.5,7.5,7.5,3.846780032721045,7.5,7.499999959760354,7.5
1.160999074656388e-09,6.021195901595444e-06,5.858879353892732e-10,0.0,1.8634859280663996e-09,6.6311126728502146e-09,3.929130285018623e-09,0.0,0.0,0.0,5.734354938447538,0.0,2.586108410751464e-10,3.3191345505390046e-09,6.638866886787831e-09,1.1455737400356547e-08,1.194491901224115e-09,0.0,0.0,7.5,7.5,7.5,3.8467544552895125,7.499999992772599,7.499999980565388,7.499999996056035
0.0,8.372876410603358e-06,3.3381773040241924e-09,0.0,1.8445000908584586e-08,5.070232497739191e-08,0.0,0.0,2.5134841083462867e-08,9.714729715115666e-09,5.734350358657394,0.0,3.4890874911486236e-10,5.065915568980284e-09,8.675653945244832e-10,0.0,0.0,0.0,0.0,7.5,7.499999991441446,7.5,3.8467644182665537,7.499999991193761,7.5,7.499999993726172
1.2337950106022788e-09,6.879222624704695e-06,1.9373242593490048e-09,0.0,1.7200395448224715e-08,1.4375666282373523e-08,0.0,0.0,4.224848595968389e-09,6.476560607260318e-10,5.734353283748785,0.0,6.567610691399217e-09,2.508394707223527e-09,3.057497310887669e-09,1.0089129878765313e-08,3.749268777386572e-09,0.0,0.0,7.5,7.499999997335581,7.499999998645227,3.8467589697239526,7.499999999735996,7.499999991476362,7.5
0.0,7.643145859617673e-06,4.0992036154374745e-10,3.4601840273248974e-09,0.0,0.0,0.0,4.9447900635213315e-09,0.0,2.7751417483456997e-09,5.734351189787904,5.547189443899647e-09,0.0,5.643849970704551e-09,0.0,0.0,2.9480081570332217e-10,5.242383090131586e-09,0.0,7.499999999770682,7.499999999067936,7.499999997130953,3.8467615187588997,7.499999997976654,7.5,7.5
8.842898635563756e-09,7.657645523066747e-06,0.0,5.98413376143303e-09,0.0,1.4191857064527191e-08,2.995727624299782e-09,8.33030658342615e-09,0.0,1.1210744138567819e-09,5.734351719121463,6.0738296336904085e-09,2.33587454934181e-09,0.0,8.383684371726652e-09,8.364740497479595e-09,7.841341465031348e-09,0.0,0.0,7.4999999918709985,7.5,7.4999999942113895,3.8467604064481034,7.5,7.5,7.499999980874433
0.0,9.218143369633947e-06,0.0,0.0,0.0,0.0,0.0,1.926583892419842e-12,1.349346884227387e-08,0.0,5.73434164195333,1.08184843028436e-08,0.0,6.196391663659817e-09,6.583658878484e-09,8.41381790628315e-09,2.6247433046466817e-09,0.0,2.8299585765056978e-08,7.5,7.499999996098655,7.499999986675938,3.8467812043518603,7.499999987367276,7.5,7.499999993063697
3.625812150520602e-09,4.973970120503157e-06,0.0,1.6539970348200539e-09,1.7372497884693416e-08,0.0,9.965986369486757e-10,0.0,1.1333501151455927e-08,0.0,5.7343577206038105,0.0,0.0,0.0,7.824587592436538e-09,3.8099485372145026e-09,0.0,0.0,0.0,7.49999998283693,7.499999995377479,7.5,3.84674553913598,7.5,7.499999983846465,7.499999991529418
0.0,6.661716534309137e-06,0.0,0.0,0.0,0.0,3.106809288999646e-08,0.0,1.08870770038072e-08,1.5552917287386947e-08,5.73435129714359,3.661824905798472e-08,0.0,0.0,0.0,0.0,0.0,0.0,2.988103080941995e-08,7.499999981118344,7.499999932389216,7.5,3.846759649433125,7.5,7.5,7.5
0.0,6.622446218317035e-06,0.0,8.437099326477626e-10,3.2280445677601577e-09,1.6037879357888585e-09,3.766907966107347e-09,1.6331335589425677e-09,0.0,4.8196955107493444e-09,5.734351758285179,0.0,2.0087171509475255e-09,2.319377502557618e-09,1.6057959649484754e-09,0.0,0.0,6.438963945365472e-10,8.3311045562251e-09,7.49999999973367,7.5,7.5,3.8467588767764314,7.4999999916029045,7.499999997110236,7.5
0.0,4.514871078387106e-06,0.0,0.0,1.6510691772109176e-08,0.0,0.0,7.698806869793628e-11,1.1690519385876286e-08,1.0664924846026658e-08,5.73435735211327,1.3011296901010994e-09,0.0,2.1781070003168423e-09,0.0,4.50584361488815e-10,5.12963786031273e-09,9.186136226690955e-10,4.147463622539149e-09,7.499999999309849,7.5,7.499999987807658,3.846745560953628,7.499999994558149,7.5,7.499999992977265
0.0,7.0039118909084874e-06,1.2333102594741518e-08,0.0,2.1508584149843024e-08,0.0,0.0,0.0,3.725936226217641e-09,9.490641779408282e-09,5.7343464880954365,1.71051329350691e-08,0.0,7.702746426807572e-10,8.492150385674968e-09,1.7106788208209878e-09,1.3511445434710723e-09,0.0,0.0,7.499999991372916,7.5,7.499999996213575,3.846767674520984,7.5,7.499999986852722,7.499999994601297
0.0,6.0683527692423356e-06,0.0,8.825797427960969e-09,2.1803479854920482e-08,2.3650979091849322e-08,2.0638379200077495e-08,8.342605044286966e-08,2.5073450260482133e-08,4.3025634444138205e-08,5.73435331368048,0.0,7.240142513298409e-09,3.1550389557877256e-08,0.0,0.0,0.0,0.0,0.0,7.499999993526593,7.499999979851157,7.5,3.846752924394667,7.5,7.499999978540202,7.5
9.655708177458422e-09,6.522566835601151e-06,0.0,2.094834462146311e-09,1.3302791160296756e-08,0.0,3.426055619759616e-09,0.0,0.0,0.0,5.73434941666205,0.0,0.0,4.4920627981226424e-09,5.6210134637135756e-09,1.329943100092379e-11,8.435819230656616e-09,0.0,0.0,7.499999996537346,7.499999988229927,7.499999995623676,3.846760923152217,7.5,7.499999997357065,7.5
1.278079586608527e-08,5.701328533933014e-06,1.8887088074071023e-08,6.473647356022849e-09,0.0,0.0,0.0,0.0,1.8149223790508984e-08,0.0,5.73435241155922,0.0,2.1238328110073645e-08,8.942198370665011e-09,0.0,0.0,0.0,1.280755709820447e-08,1.0463101218771698e-08,7.5,7.499999900344584,7.5,3.8467545934391287,7.4999999932018975,7.5,7.499999965622013
0.0,6.202278372141601e-06,2.3578673735702438e-09,3.9674403953110504e-09,0.0,2.061411458198492e-09,0.0,0.0,1.6082583181864507e-09,0.0,5.734350036167481,0.0,1.8151140313005243e-10,0.0,0.0,2.9611747082158857e-09,3.4525526534934237e-09,0.0,8.038845630831126e-09,7.5,7.5,7.5,3.8467601887739664,7.499999994955083,7.499999994076539,7.499999991593414
9.208517282033313e-09,5.134307785870096e-06,2.2503204161195e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.1883513057208148e-08,5.7343540491511265,9.031184827756888e-09,0.0,4.992253485602838e-09,1.157021119538304e-08,0.0,0.0,2.5056463848205368e-08,1.8383577646274851e-09,7.5,7.5,7.5,3.8467511740847815,7.499999997835265,7.5,7.499999990216205
0.0,6.195517198576139e-06,4.549581197887953e-09,0.0,9.890388161237773e-09,0.0,3.735598635978832e-10,8.752107719112168e-09,3.4774804563708628e-09,0.0,5.734347430538019,9.617520668747659e-09,1.3542884869099936e-08,0.0,6.27807510839018e-09,0.0,0.0,0.0,1.6238398993506653e-08,7.4999999929419,7.499999988345063,7.4999999916428015,3.8467633103417818,7.499999997098734,7.5,7.5
1.623474965573024e-08,6.103550493838372e-06,1.1215459463920219e-08,0.0,0.0,0.0,1.6612431916196435e-08,0.0,0.0,0.0,5.734348855682035,3.548898640237663e-08,0.0,2.365882489918647e-09,0.0,1.2550666408928102e-08,1.6396373321569957e-08,1.2878748414935082e-09,1.7637426935612766e-08,7.499999994418098,7.499999995245064,7.5,3.8467606905847163,7.499999999973979,7.499999991698951,7.4999999873674215
3.882352772599518e-09,4.849550519839263e-06,0.0,0.0,7.311400096465803e-09,1.169695590386155e-09,0.0,1.0890795210105608e-08,0.0,2.814054024524726e-09,5.734355292541468,0.0,0.0,0.0,0.0,0.0,0.0,3.341664445155601e-09,1.8169005536194938e-08,7.499999989774834,7.5,7.499999994982256,3.8467480085320886,7.5,7.5,7.5
1.115089964809357e-08,5.618229625969917e-06,0.0,1.0302875284688706e-08,1.700444507424237e-08,0.0,0.0,0.0,2.5984749074670077e-09,0.0,5.734351166464541,1.1936175658977533e-08,0.0,0.0,8.549749450081912e-09,9.29857024711822e-09,1.5861020136176407e-08,0.0,6.229741722485471e-09,7.5,7.499999994161762,7.5,3.8467546614992076,7.499999998435097,7.5,7.499999997558944
7.211470309798074e-09,4.985768673956836e-06,0.0,2.3219336826516e-09,8.778832522038371e-09,0.0,0.0,1.4467128189865619e-08,0.0,0.0,5.7343533566586595,6.83449061233965e-09,0.0,0.0,4.90103175057599e-09,2.4372379114900866e-09,6.140463137960239e-09,4.54510873382219e-09,0.0,7.5,7.5,7.499999993763396,3.8467503761679094,7.49999999345056,7.5,7.5
6.528108609238359e-09,5.807814897410002e-06,2.265902049325419e-09,0.0,0.0,0.0,8.107581619953841e-09,0.0,6.760102200242812e-09,7.915345809350605e-09,5.734349010545417,0.0,0.0,1.641415996178619e-09,0.0,0.0,7.0648995334487985e-09,1.3588775937822817e-09,9.418474333777738e-09,7.5,7.499999998595191,7.499999999014212,3.846758807276433,7.5,7.499999994442401,7.499999989345232
0.0,7.857817517498145e-06,0.0,0.0,0.0,0.0,3.130625966796252e-09,0.0,3.922036306835963e-10,6.177023129105841e-09,5.734331161860237,1.6809029168562972e-08,0.0,0.0,0.0,2.2162792434610168e-09,0.0,3.0180703422533206e-09,7.016666414561001e-09,7.5,7.499999981579545,7.4999999978604235,3.846791468340302,7.499999996810329,7.5,7.499999996932829
0.0,6.769469990813848e-06,0.0,0.0,1.032978910742166e-08,0.0,3.668058912165151e-10,0.0,0.0,0.0,5.734344930159553,1.146965855625126e-09,0.0,5.900922112056506e-10,0.0,1.1167337887751927e-09,0.0,7.52144943549915e-09,2.1563386840006693e-08,7.499999990807776,7.499999997274381,7.499999986589422,3.8467660943209205,7.5,7.5,7.5
3.762978817434259e-09,4.640618401011154e-06,2.049821770655491e-09,0.0,0.0,7.100017448968821e-09,0.0,0.0,1.2320356540529431e-08,0.0,5.734353759304501,0.0,4.838438677490231e-09,0.0,1.1119560393985095e-08,3.454666067104206e-09,0.0,0.0,1.4032643796957345e-08,7.499999983472814,7.499999999233979,7.5,3.8467487410265266,7.5,7.5,7.4999999894768274
9.095768582767505e-09,1.2842175062255379e-05,0.0,7.99442608466483e-09,1.0188741864092243e-08,0.0,3.3881689120995873e-09,0.0,0.0,0.0,5.73431272168133,0.0,1.913390973440343e-09,0.0,1.1720359925637691e-09,5.213482423549465e-09,2.16627982912998e-09,8.08020456100067e-09,0.0,7.4999999975375164,7.499999997596627,7.5,3.846823345811222,7.499999992446252,7.5,7.5
3.120290137381687e-09,4.8515083457545405e-06,0.0,0.0,1.3054460290540248e-09,1.4572166390225405e-09,0.0,0.0,0.0,6.989991745143254e-09,5.734351411197731,0.0,0.0,0.0,1.6630533755668253e-10,6.120007278731521e-09,0.0,0.0,9.354017907470258e-09,7.499999996486995,7.499999995311159,7.5,3.8467529456337255,7.5,7.5,7.5
0.0,5.087945879889144e-06,0.0,0.0,0.0,3.9857700820378206e-08,0.0,0.0,1.2884637107246633e-08,4.3151444396871685e-08,5.734348468539427,0.0,1.005075536686384e-08,0.0,3.178225391198275e-09,0.0,0.0,0.0,0.0,7.5,7.499999987343946,7.49999999802963,3.846757873233211,7.499999997549865,7.5,7.5
0.0,4.896347438262949e-06,6.02735639176899e-09,0.0,0.0,0.0,6.2324770344623914e-09,1.118005826805657e-08,2.639295032524913e-09,0.0,5.734351390589285,3.306466211938641e-10,2.9937871626195545e-09,1.4471214157540935e-09,5.852250455073982e-09,0.0,0.0,6.100301166989119e-09,7.218559777699696e-09,7.5,7.4999999989803054,7.499999999577504,3.846752704817254,7.4999999986527826,7.499999999739107,7.5
1.2053152920188381e-08,5.7420556583837046e-06,5.270875055862767e-09,1.8985634136874097e-08,3.0920127569444844e-10,0.0,0.0,1.4547391069541504e-08,1.7343508573741673e-09,0.0,5.734350367016079,0.0,0.0,0.0,0.0,1.3239693022470966e-08,0.0,4.524614190259957e-09,9.356274782712504e-09,7.499999997777584,7.5,7.5,3.846754089842515,7.4999999836386095,7.499999993070998,7.5
0.0,5.1085872847939084e-06,0.0,0.0,5.12108168371217e-09,0.0,0.0,1.5167499201051982e-09,9.322201344197367e-09,6.10176770221571e-09,5.734349103799284,1.0300433769816486e-08,0.0,5.296342878158278e-09,0.0,1.009169865728854e-08,4.8650215800361e-10,8.082714358925713e-09,1.3116258079648446e-09,7.5,7.499999995167224,7.5,3.8467555321139657,7.5,7.499999987172118,7.5
0.0,5.4658672487412074e-06,2.5783796278600057e-08,0.0,6.347057289468605e-08,0.0,0.0,2.1171300129685378e-08,1.2308536134764125e-09,3.3199237456371655e-08,5.734346606405957,0.0,0.0,0.0,0.0,4.747358756107545e-10,0.0,1.912016239780101e-08,5.8521479329165516e-09,7.5,7.5,7.499999961516894,3.8467599627954887,7.5,7.5,7.499999985980814
9.64176377626913e-08,4.1028134039472475e-06,0.0,4.6852128079977184e-08,0.0,0.0,5.4397518781112986e-08,8.870033180174985e-09,0.0,1.6235379013407325e-08,5.734353785015749,0.0,1.9574048631954e-08,0.0,0.0,0.0,7.60646337583104e-09,2.0916723214581268e-10,0.0,7.5,7.499999983261526,7.5,3.8467464747134335,7.5,7.499999971912624,7.5
0.0,4.647921955994172e-06,0.0,0.0,5.723317653139048e-10,1.963483230171814e-08,1.0074112030689086e-08,0.0,0.0,2.6932102381582723e-10,5.734352254221429,0.0,0.0,7.43549891796258e-09,0.0,4.962873167979609e-09,0.0,3.515973970302788e-10,0.0,7.5,7.5,7.5,3.846749295833423,7.4999999947549245,7.499999993658167,7.5
0.0,5.003397858180381e-06,6.940995694870722e-09,0.0,0.0,4.282734930582954e-09,0.0,0.0,1.3624866512795819e-08,1.635269801514294e-08,5.7343483364940555,2.083569428101839e-09,9.81143430389686e-09,3.9626831330186185e-09,1.0096982624996365e-08,3.4479002986032015e-09,2.4853947198921755e-08,0.0,0.0,7.4999999974191125,7.5,7.499999981665711,3.8467556198228876,7.499999991592311,7.5,7.5
0.0,8.442488190485431e-06,0.0,1.4240757358063849e-08,0.0,2.0827558080971365e-08,4.11433852265386e-08,3.589928007641241e-08,3.2161510954420436e-08,1.780309025201099e-08,5.73433348235255,6.053142882767037e-08,0.0,0.0,0.0,0.0,5.218752600205656e-08,0.0,0.0,7.499999977553398,7.499999985777098,7.499999997070714,3.8467827081303323,7.499999993635612,7.499999990661982,7.499999995455328
0.0,4.288851218961498e-06,5.448128059803992e-10,1.8328307621606754e-09,0.0,4.000865264086606e-09,0.0,0.0,4.850837787007123e-09,6.507521951859552e-10,5.734352319306757,2.0615082557684516e-09,8.777717441788013e-09,0.0,1.3674057199042355e-08,4.263103065005325e-09,5.559896293361177e-10,0.0,3.0359451064221332e-09,7.499999976496041,7.5,7.5,3.8467485194914124,7.5,7.5,7.499999978324548
3.5404595921662008e-09,6.316402504855101e-06,4.136381515085219e-09,0.0,0.0,0.0,0.0,3.3795188869589765e-09,8.588538213949448e-09,1.0466778312123726e-08,5.7343413098609615,0.0,9.759113656082619e-09,3.7172667721740993e-09,0.0,4.630347494316567e-09,0.0,0.0,1.1858090898098084e-09,7.5,7.5,7.5,3.846767989969374,7.499999992518901,7.5,7.499999990118889
2.403455212629524e-09,4.290161795955649e-06,0.0,0.0,0.0,0.0,0.0,0.0,9.057689320801643e-09,7.11928901248049e-09,5.734350500282683,0.0,0.0,5.928370641616887e-10,1.2855509191889158e-08,8.01312835529977e-10,0.0,4.2162523472555336e-10,7.205263469201029e-09,7.5,7.5,7.499999996246289,3.84675109445353,7.499999995851697,7.5,7.5
0.0,4.065227899446855e-06,5.62035348816714e-09,1.4503270980015248e-09,8.256426445307774e-09,0.0,2.350921887717128e-09,4.537194231435393e-09,1.2249970482436368e-08,3.53391812341064e-09,5.734350365547003,1.6449301296073138e-08,4.185006161061544e-09,0.0,0.0,0.0,0.0,8.307839485799384e-09,0.0,7.499999993971571,7.49999996633939,7.49999999181045,3.846751349434326,7.5,7.5,7.5
1.0576095554881704e-09,4.5912778707385415e-06,0.0,1.1114252313620954e-09,0.0,0.0,0.0,7.803406532058688e-09,0.0,2.4190822955905134e-09,5.734348051673142,0.0,0.0,1.949226891007072e-09,0.0,0.0,0.0,8.661189127012747e-09,9.663611230670277e-09,7.5,7.499999999515469,7.499999997942247,3.846755306715625,7.5,7.5,7.499999989625285
7.402078949780844e-09,5.7788578682743674e-06,3.7445949119252475e-10,6.852091507039693e-09,0.0,1.2542424737693736e-08,0.0,1.0275725409458758e-08,0.0,0.0,5.7343398035338025,0.0,0.0,2.2221542314571074e-09,0.0,2.946646746049275e-09,1.5987419721419371e-09,0.0,0.0,7.5,7.5,7.49999999350352,3.846769190128527,7.5,7.499999996713891,7.499999997801611
0.0,4.597947941137326e-06,0.0,0.0,1.2495477916263376e-08,0.0,9.710805076723616e-10,0.0,2.371675772439019e-09,1.4480008164730052e-08,5.734346586890908,6.805955798938612e-09,5.688979842766173e-09,9.921414384495009e-10,2.3000741068701647e-09,0.0,0.0,0.0,1.1045774711559986e-08,7.5,7.5,7.499999987581749,3.8467570780507847,7.5,7.5,7.499999997961225
2.406547183753105e-10,7.934216466123911e-06,1.2267103999263895e-09,3.769549342808043e-10,0.0,0.0,2.821618633186418e-09,0.0,3.5586235347384587e-09,3.814843926863709e-09,5.734332765554811,2.410363575400254e-11,0.0,0.0,1.0283404683342212e-08,1.7937182988925215e-09,4.693339293593279e-09,0.0,0.0,7.5,7.499999999914353,7.5,3.8467808995383685,7.4999999949740275,7.5,7.499999997280243
0.0,3.924142946004627e-06,2.4573051926601863e-10,3.3399870109224183e-09,0.0,0.0,3.5342791193659906e-09,0.0,4.8664385021712775e-09,4.579019281802932e-09,5.734349082171303,0.0,0.0,0.0,0.0,1.6327404706029114e-09,1.599444882094403e-09,3.3470087812403904e-09,0.0,7.5,7.5,7.5,3.8467522929992946,7.5,7.499999994404867,7.49999999156673
0.0,4.87047825398147e-06,0.0,2.3000965715391786e-09,1.5865614377830184e-09,0.0,0.0,1.1669776256439945e-09,1.37268578448424e-08,2.0026411431950386e-08,5.734345470843738,0.0,9.481047891224392e-10,3.274996593360946e-10,0.0,0.0,0.0,5.738939184984915e-09,0.0,7.499999999575587,7.499999994407975,7.5,3.846758087309507,7.5,7.499999996926979,7.5
0.0,5.061877076523169e-06,0.0,2.661158186173518e-09,3.973276915814061e-09,1.2780208488716305e-08,0.0,1.044982017583962e-08,7.994984535519833e-09,6.713255298884668e-09,5.734346465627481,0.0,0.0,9.980416493249322e-09,8.442885106318965e-09,0.0,3.42924629664898e-09,0.0,2.753109545894361e-09,7.5,7.499999987336414,7.499999958311107,3.8467559923224632,7.5,7.499999998804439,7.5
0.0,4.9659203506247085e-06,2.5152498139835444e-09,2.4589223886206657e-09,8.262949699466837e-09,0.0,0.0,2.1086674073522715e-09,0.0,0.0,5.734343101316804,6.5277633992666395e-09,1.0709153355770162e-08,0.0,0.0,2.9751263952437768e-09,0.0,0.0,3.8122519030459046e-09,7.499999999632566,7.5,7.5,3.8467619692460278,7.5,7.499999996996551,7.499999994267979
1.4366019485123616e-08,5.103243393492218e-06,6.913933314756093e-09,4.364624980879306e-10,0.0,0.0,1.8474059088058326e-09,3.887402205693391e-09,0.0,8.565870235344164e-10,5.734342140278191,5.685220696993731e-09,1.0559338126103768e-08,1.0777755424240532e-09,1.3970361933263176e-08,0.0,2.203551577317775e-09,0.0,0.0,7.49999998505101,7.499999999754251,7.499999997814795,3.846763226214758,7.499999997357007,7.5,7.5
1.670504568007658e-08,5.528309030347622e-06,0.0,4.757326347096247e-09,7.260997358926602e-10,1.3315062594165816e-08,0.0,0.0,1.33706656857413e-09,0.0,5.734339566027123,0.0,0.0,9.668663786266407e-09,0.0,0.0,0.0,0.0,0.0,7.499999999249855,7.499999986924823,7.4999999966171655,3.8467674149124482,7.5,7.5,7.5
0.0,3.968305232679437e-06,3.4163692708144566e-09,0.0,6.722656459290377e-09,1.0805262934399096e-09,1.1469769578553723e-09,0.0,2.0102371156571763e-09,0.0,5.734350161338427,0.0,9.580679305454254e-09,0.0,2.754897612117224e-09,3.424294181542109e-09,0.0,1.1731352000943218e-09,2.4555371624934708e-09,7.499999992475768,7.499999998522942,7.5,3.846749905071953,7.5,7.5,7.499999990920061
0.0,5.494701506639221e-06,1.693356704857152e-08,6.876672972375153e-09,0.0,0.0,0.0,8.080522362341469e-10,0.0,0.0,5.734340500861473,2.598443335499745e-09,1.1660351850739659e-08,0.0,1.1474564354241323e-09,3.500255293942267e-09,7.570106000387433e-10,4.710890358361475e-09,0.0,7.5,7.499999995809372,7.499999996288337,3.8467654914513663,7.5,7.499999996366097,7.499999993969067
1.6471435326792516e-08,4.84987629639777e-06,0.0,0.0,1.0512056503042544e-08,0.0,0.0,7.650564209926713e-09,3.524015107503331e-09,3.116257425717084e-09,5.734344064126543,0.0,0.0,8.930493497483205e-10,0.0,0.0,0.0,0.0,7.727945713909001e-09,7.499999997457589,7.499999998705001,7.499999989964929,3.8467597560395888,7.499999998583931,7.5,7.499999996340992
2.4706514611949615e-09,4.557003960292683e-06,4.050754176532223e-09,2.3189915699523e-09,1.076091681040392e-08,0.0,0.0,1.3625468808786678e-09,0.0,0.0,5.734346412457001,0.0,3.892037039876506e-09,0.0,0.0,0.0,2.7961799542453036e-10,7.62432825207604e-09,9.752697260889676e-09,7.4999999952640835,7.5,7.499999984161498,3.846755542849757,7.49999999970476,7.5,7.499999992611828
0.0,3.94449609641967e-06,0.0,0.0,7.2721086097349286e-09,1.9091086003730773e-08,1.2902122772939784e-08,1.0582486276167202e-08,0.0,0.0,5.734349749285153,4.6900549416362125e-09,6.460246226858146e-09,0.0,5.336787175375113e-09,0.0,1.2311191996405846e-09,1.3250925703922611e-08,0.0,7.5,7.5,7.4999999911982504,3.84674990669633,7.5,7.5,7.499999998072349
4.1304587528046e-08,4.286681708556839e-06,0.0,1.0823113238966897e-08,2.518934175826937e-07,4.9763950252246225e-08,0.0,4.156559679779903e-08,0.0,0.0,5.734343978721727,0.0,6.80582090684112e-08,0.0,0.0,0.0,6.058703538869281e-09,0.0,3.879177742915907e-08,7.499999953545718,7.49999998261401,7.499999827973245,3.846758638437668,7.499999983589467,7.5,7.5
0.0,4.044292930757698e-06,3.8923864131845676e-09,0.0,5.794899282651755e-10,0.0,1.899204404853805e-09,0.0,4.443832107847712e-09,1.6829307045163056e-09,5.734347871143656,0.0,0.0,3.848111586324254e-09,0.0,0.0,4.143260734501553e-09,9.47410136453719e-09,1.7813726188586898e-09,7.5,7.4999999948109295,7.499999998795809,3.846752425003499,7.499999996428637,7.499999998440118,7.5
1.4092726985381887e-09,3.5175870990306057e-06,0.0,0.0,0.0,4.739559439359553e-09,2.4452280478204358e-09,4.639458955901787e-09,0.0,0.0,5.7343507773067905,0.0,2.906655124923496e-09,2.5589672741910263e-09,1.6726378962439448e-09,1.7563828863531583e-09,0.0,1.0419238041792234e-08,7.10705799766842e-10,7.5,7.4999999948915725,7.499999998545827,3.8467478234608157,7.499999994415004,7.5,7.5
0.0,3.985803657957643e-06,0.0,0.0,4.293591870929703e-09,1.2162543888694088e-08,0.0,7.223374676179617e-10,1.5078392701095567e-08,0.0,5.73434858989546,8.608808110821542e-10,0.0,6.112860391482844e-09,0.0,3.1023614233127716e-09,6.603540457505996e-09,0.0,2.2311052311208e-09,7.5,7.5,7.499999995953621,3.8467513268887794,7.499999987888738,7.499999998868459,7.5
