APO US,ATD CN,ATZ CN,BEP-U CN,BLK US,CBOE US,CIGI CN,DE US,EQB CN,HON US,IYZ US,JPM US,MSFT US,NTR CN,SBUX US,TOI CN,TTWO US,UHS US,V US,VGT US,XFN CN,XLV US,XLY US,XMA CN,XUT CN,ZIN CN
7.996936446375003e-11,4.226354409497812e-06,0.0,1.9890221414353704e-09,5.651383111482389e-08,7.162860235498947e-09,8.661647787899796e-10,0.0,2.057706782743196e-09,0.0,5.734342260153975,6.969862187400366e-10,0.0,7.276384356158516e-10,0.0,2.5232628486637765e-10,0.0,7.591283157637463e-09,6.637697336220327e-09,7.499999966538059,7.5,7.5,3.8467604371839395,7.49999994873604,7.5,7.4999999853093735
0.0,3.750388026524387e-06,1.3671909437906749e-08,0.0,1.3730957690305523e-08,7.663638473820455e-09,0.0,0.0,6.836801264009651e-09,0.0,5.734349009596274,2.0892119978466184e-08,0.0,7.536706501942714e-09,0.0,0.0,0.0,0.0,0.0,7.5,7.499999989842198,7.499999987823721,3.846749990603647,7.499999997613719,7.5,7.4999999944963385
2.8796770523698e-09,4.1774252657750255e-06,2.9468795459397512e-09,0.0,1.5562284100267831e-09,1.7204831309625135e-09,1.765404142317628e-09,8.504569271039486e-09,0.0,0.0,5.734344768060145,2.5700212791246457e-09,1.3838558424184022e-08,3.6915708337414976e-09,0.0,5.565058483480989e-09,0.0,0.0,0.0,7.499999988910969,7.499999992000116,7.5,3.8467565421428938,7.5,7.499999999592033,7.5
1.4683682048044489e-08,4.264047976168528e-06,0.0,0.0,0.0,5.63218950644373e-09,0.0,0.0,0.0,1.1844138343708455e-08,5.734344744751561,8.258234374114437e-10,0.0,1.2270766000521682e-09,2.2781499776913794e-09,3.0855623611714122e-09,7.81812427297357e-09,2.16551152010247e-09,0.0,7.499999998323477,7.5,7.5,3.8467566987319386,7.5,7.499999998123069,7.499999996329907
0.0,4.203616677314614e-06,3.048535729410773e-09,0.0,6.805877389437498e-09,0.0,9.544253581905693e-09,0.0,0.0,1.0102653956456376e-08,5.734342967670976,1.0458794247325542e-08,0.0,4.6409856860329946e-09,0.0,0.0,1.498826236734363e-09,0.0,0.0,7.5,7.499999992167478,7.5,3.846759005250502,7.49999998974841,7.5,7.5
1.1045278580645856e-08,4.065366989228214e-06,7.217851316632107e-10,1.4576664528198613e-10,2.364861431680687e-09,0.0,0.0,1.1485673523381479e-09,2.613780025750856e-09,1.8996875253418644e-09,5.734345841017814,0.0,8.125382658374924e-09,1.0143798995221331e-09,0.0,1.0880893408504733e-09,1.882731262559112e-08,4.574757239694804e-09,0.0,7.5,7.5,7.5,3.8467542057684505,7.499999998158829,7.499999989424347,7.5
6.570258226368253e-09,4.906299794910085e-06,0.0,6.066415425554084e-09,7.801023715892086e-10,1.835854385179303e-10,0.0,0.0,0.0,0.0,5.734340196789612,4.800368436086444e-09,9.887576868372605e-10,0.0,6.857518285857678e-09,0.0,0.0,0.0,7.554130931897163e-11,7.499999992921519,7.499999999221633,7.5,3.84676329298128,7.5,7.5,7.499999999493473
0.0,4.6398978294920346e-06,6.770099758579562e-09,0.0,1.6039911412968344e-08,0.0,0.0,8.313752464239599e-10,1.4011673765690347e-09,1.6998635138376628e-09,5.734338250711819,0.0,0.0,8.650110142061074e-10,4.3373753373654456e-09,0.0,3.040105667206916e-09,8.596511349989733e-09,0.0,7.4999999922640255,7.5,7.5,3.8467661866931513,7.499999994556426,7.499999988836283,7.5
2.5059107566782757e-08,4.1187721060154114e-06,0.0,0.0,8.807642809527394e-09,0.0,0.0,0.0,0.0,1.1242198318106578e-08,5.734342353850532,0.0,1.7330381921198956e-08,0.0,0.0,0.0,0.0,0.0,3.6529647362559814e-09,7.499999979903923,7.499999972883805,7.499999986250348,3.8467595103375727,7.5,7.499999985690777,7.5
1.1881287620418846e-08,4.184058632200616e-06,2.413986371907484e-09,8.397688360667344e-10,1.8934966095063288e-08,0.0,8.274938373409313e-09,1.809134092534137e-09,0.0,0.0,5.734339835952473,0.0,0.0,0.0,0.0,0.0,0.0,5.913762188280991e-09,4.913673634643345e-11,7.5,7.499999974224336,7.5,3.846763213177948,7.5,7.5,7.499999999728484
0.0,3.4795031307599533e-06,4.025017125153241e-09,0.0,0.0,0.0,6.051050632782662e-09,3.835257805784309e-09,0.0,0.0,5.734347766498623,1.0026997288026251e-08,2.8737092566677447e-09,0.0,0.0,1.7375441363487454e-09,0.0,1.7292521581335762e-09,7.704267779296003e-09,7.49999999607433,7.499999995171683,7.5,3.8467507477147516,7.4999999998125455,7.5,7.5
1.1986769909988482e-08,3.9043790832360425e-06,0.0,3.6610830686512053e-09,0.0,0.0,1.2240262969864801e-08,1.0674929690202006e-08,0.0,5.2519313550880575e-09,5.734345501956365,0.0,3.267350452695883e-08,1.3080014502064863e-08,0.0,1.1470964109139281e-08,6.2107152754009576e-09,0.0,0.0,7.499999990919462,7.4999999947408496,7.5,3.8467541258813203,7.4999999999557625,7.499999990174001,7.499999992657644
1.842689612008286e-08,5.391865669224227e-06,0.0,5.567282268872931e-09,4.904444905751149e-10,8.5845556357933e-09,0.0,0.0,1.0957939416966767e-08,8.386503297375114e-11,5.734324179810278,3.8344258324052305e-10,0.0,0.0,1.0671598674183436e-08,0.0,0.0,0.0,9.520694302378452e-09,7.499999987849193,7.5,7.49999999278248,3.846785029847348,7.499999997745671,7.49999998707134,7.499999973238729
0.0,3.433587295390006e-06,0.0,1.2686372351938813e-09,2.6134063663141305e-09,0.0,0.0,3.024012290575584e-09,0.0,1.0675861063236258e-08,5.7343478247533115,1.6884665193783732e-08,6.548261932692867e-10,0.0,1.6456561807709491e-09,0.0,0.0,0.0,6.299806162846089e-09,7.5,7.5,7.499999994954354,3.8467503612818157,7.5,7.5,7.5
0.0,4.2816919267052445e-06,1.8873831664212304e-08,0.0,0.0,4.609236915753545e-08,0.0,0.0,1.7402717461534323e-08,3.524613309546787e-08,5.734339570134755,5.550414294841488e-09,0.0,0.0,0.0,0.0,1.4680262561128643e-08,0.0,2.721523735538245e-08,7.5,7.5,7.5,3.8467625764301285,7.499999996319791,7.5,7.5
0.0,3.557692831654413e-06,0.0,0.0,8.385402788801954e-09,1.7043209898925937e-08,1.563615903421578e-09,0.0,3.855550601006286e-09,2.018196373909653e-09,5.7343434512670415,0.0,4.1355530111530925e-10,6.454149714674173e-10,0.0,7.452441441735402e-11,0.0,8.591600000884547e-09,0.0,7.4999999988036015,7.5,7.49999999303926,3.8467566890511242,7.4999999916268045,7.5,7.5
6.867642565744347e-09,4.908580832074794e-06,1.883414951775464e-09,0.0,0.0,7.085778838678003e-09,2.1176730508054575e-09,0.0,0.0,3.735642177538079e-09,5.734336920353536,6.0260345324802955e-09,0.0,5.332782826439342e-11,0.0,0.0,1.0778290412960523e-08,2.3612341248924196e-09,0.0,7.499999998650566,7.499999994449838,7.4999999993512585,3.8467665310513133,7.499999994177021,7.499999998667291,7.5
0.0,4.2311476367712375e-06,0.0,1.5163485571345614e-08,0.0,0.0,2.6760781091095254e-09,1.4035266004963631e-09,0.0,0.0,5.734340128814909,0.0,1.785356237848923e-09,0.0,1.9606765863655617e-09,0.0,8.8806254017193e-09,0.0,2.8489956227506497e-08,7.5,7.5,7.499999994542576,3.846761719275048,7.499999978313314,7.499999999886006,7.5
9.789949406702192e-09,4.006405258591417e-06,0.0,0.0,0.0,2.3408767979571365e-09,4.856647375928169e-09,7.1829896197694865e-09,0.0,0.0,5.734340391178487,0.0,6.5512106156573324e-09,0.0,0.0,0.0,6.660116208534461e-09,3.29231884810266e-09,0.0,7.499999989459856,7.499999999878101,7.5,3.84676064748687,7.499999983490431,7.5,7.499999996852035
7.746026042809717e-11,3.4159001745248663e-06,6.2936697520221685e-09,3.056603147671977e-10,0.0,0.0,0.0,1.7633303150965673e-08,0.0,0.0,5.734347391192813,0.0,0.0,0.0,0.0,0.0,2.2486904699414723e-09,0.0,1.268786985197945e-08,7.499999999041608,7.5,7.5,3.8467505239388355,7.499999993123474,7.5,7.499999987330666
0.0,3.91396803439692e-06,0.0,0.0,1.785309018675907e-08,0.0,4.458402397267136e-10,0.0,0.0,0.0,5.734342596629048,6.366013965974915e-09,1.51068844933544e-09,0.0,7.503744847703331e-09,0.0,0.0,0.0,4.580666228271024e-08,7.5,7.5,7.499999995289687,3.8467574116393446,7.5,7.5,7.5
1.1287598633558105e-08,4.0061248707257135e-06,0.0,2.8061481090191354e-10,0.0,7.6378417479539e-10,0.0,0.0,1.7847959221661824e-09,0.0,5.734343021353254,0.0,0.0,4.523702940018026e-09,1.0537387802600495e-08,0.0,2.821050337775688e-09,0.0,1.1818055214996015e-08,7.5,7.5,7.5,3.846756930739498,7.5,7.5,7.499999993364701
4.710562495624515e-09,4.041066970980611e-06,1.1478910877382731e-08,9.110360035813336e-11,6.275454461635022e-09,5.6016660060498324e-09,0.0,8.069320212023001e-09,0.0,0.0,5.734341371502697,0.0,0.0,0.0,7.449645067492128e-10,0.0,0.0,6.140612324179173e-10,7.590695433323802e-10,7.499999993377537,7.5,7.499999999181428,3.846759276241016,7.4999999998681055,7.499999994883559,7.5
1.605449106989454e-08,4.732088036349391e-06,0.0,6.883581508618231e-09,7.688056788413e-09,7.775308522028901e-09,0.0,0.0,0.0,0.0,5.734332590735258,1.072533728496694e-09,0.0,6.192339349619935e-09,3.3375387523126854e-09,0.0,5.789689214164007e-09,1.3889741440342718e-08,0.0,7.499999993369155,7.5,7.5,3.8467712629171773,7.5,7.499999999608743,7.499999992884561
6.52518039601091e-09,3.5139876973511175e-06,5.6429277917047216e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.599060571455535e-08,5.73434415091209,0.0,1.0647129011776002e-09,0.0,2.2916890607405094e-09,6.08770256427249e-09,0.0,8.788772140611023e-09,0.0,7.499999994477418,7.5,7.499999999599286,3.8467544542521717,7.499999998915278,7.5,7.499999992632129
8.143130614257643e-09,3.577785327900946e-06,2.880605476374143e-10,5.900759915411502e-09,1.213011982525991e-09,1.6479550363213136e-09,0.0,8.873318746438486e-10,0.0,7.931674067540584e-09,5.734344052358161,3.2373416447573078e-09,3.2436581198780345e-09,0.0,0.0,0.0,0.0,0.0,0.0,7.5,7.499999994637211,7.5,3.8467542655805027,7.499999997524652,7.49999999578026,7.5
0.0,4.2708959278880965e-06,2.2001761523782193e-09,0.0,1.0057860447276745e-08,5.624612928190054e-09,0.0,1.2511262165171289e-08,0.0,8.261515777041595e-09,5.734337520299677,4.333523123678518e-09,0.0,0.0,0.0,1.6594433466243785e-08,3.90214041634529e-09,3.5203527593008488e-09,0.0,7.5,7.5,7.5,3.8467639287689384,7.499999995472711,7.5,7.49999998215716
0.0,3.0063220086973264e-06,2.6847093992365956e-09,0.0,3.4373781598873165e-09,1.5325029439905435e-09,5.491691476566807e-09,1.4243321799778386e-09,1.0103577696707333e-09,0.0,5.734347040441821,2.252627251397854e-09,9.100567174846752e-09,0.0,0.0,0.0,5.690428683813309e-09,0.0,0.0,7.499999991875714,7.499999993287773,7.499999999466928,3.8467500271502644,7.5,7.499999999080459,7.5
0.0,3.4347120651118113e-06,0.0,2.8523202029451244e-09,1.891552192656576e-09,7.405691337947218e-09,0.0,0.0,1.179145253660252e-08,0.0,5.734342968577081,0.0,1.0569364827794914e-09,0.0,1.059976065254098e-09,6.096214158479718e-09,0.0,0.0,0.0,7.5,7.5,7.5,3.846755964197696,7.499999989896507,7.5,7.499999990803047
0.0,3.401266856356555e-06,0.0,0.0,0.0,0.0,0.0,9.896965885713982e-09,4.4544409827373954e-09,1.527072548274111e-08,5.734344988056578,0.0,5.518986309627216e-09,3.34322500239459e-10,2.10423813790106e-09,0.0,0.0,7.23014703662983e-10,4.126125829895244e-09,7.499999997421214,7.499999992896752,7.499999993804531,3.8467530293703485,7.5,7.499999999770784,7.5
0.0,4.047394179529373e-06,1.0833926117337356e-08,0.0,1.5785244986132874e-08,0.0,0.0,0.0,0.0,9.143248484722033e-09,5.734339433061077,2.391149986347152e-08,8.222096614662888e-09,0.0,1.8939476549573175e-08,0.0,0.0,0.0,2.7343429603865488e-09,7.499999986077602,7.499999992342782,7.499999987646579,3.8467610679723876,7.4999999962207795,7.499999997233743,7.5
2.8335417345815017e-09,3.5418690102345662e-06,7.504531718272034e-10,0.0,8.263751488657434e-09,1.2974196023085582e-08,0.0,0.0,6.22778634218335e-09,0.0,5.734342890735825,0.0,6.379442113457756e-10,0.0,9.457600154416657e-09,1.4210146948023805e-09,0.0,7.939524038214074e-09,0.0,7.499999989521151,7.499999997293442,7.5,3.84675572201089,7.5,7.499999996050893,7.5
0.0,3.793636067783712e-06,1.2193005632932241e-08,3.0960925663514605e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.734339970705276,9.761753905213055e-09,1.4394492542368909e-10,3.2184078319064113e-09,3.648860553984168e-09,0.0,5.115202705852084e-09,2.5073134540809505e-09,4.1831687419557895e-09,7.5,7.5,7.499999997244101,3.8467597483265323,7.5,7.499999995145585,7.499999998993534
0.0,3.776207814845667e-06,1.5579801337928245e-09,0.0,0.0,0.0,1.3897615697144872e-09,0.0,1.1426477819487246e-09,0.0,5.734341045431215,0.0,2.902351969868988e-10,5.3695409230059e-09,1.578668445967324e-09,4.085950675025707e-09,0.0,9.852917093322588e-09,0.0,7.5,7.499999993180631,7.5,3.8467581173542458,7.499999999307788,7.499999997582235,7.499999998873633
6.02446148523228e-09,4.970065579576466e-06,1.3339829241232337e-08,1.846889134682339e-09,1.1576588299089252e-08,1.0182826803983858e-11,0.0,0.0,0.0,0.0,5.734328795162193,0.0,6.6219578431780945e-09,4.08844312571599e-09,0.0,1.0359228405643073e-08,0.0,2.1295328694881377e-08,0.0,7.499999994092015,7.5,7.5,3.8467756068450916,7.499999975850667,7.499999996041828,7.5
1.0712664089140844e-08,4.561183071516428e-06,6.387883277891859e-10,0.0,0.0,1.257599718806901e-08,0.0,0.0,2.022994480266327e-08,0.0,5.734328400963505,8.653271155178999e-09,2.038631763401355e-09,4.239784565096549e-09,0.0,0.0,0.0,0.0,4.6540306330999925e-10,7.499999992148247,7.499999990173032,7.499999991272163,3.8467754687191964,7.5,7.499999981591338,7.499999990744262
0.0,4.44654057046856e-06,3.437723716803731e-09,0.0,0.0,0.0,3.3043991154446672e-09,2.742333443661593e-09,2.0822794877251027e-09,1.7374469918340907e-09,5.7343362438378005,0.0,0.0,9.618496971119939e-10,6.940004647348896e-09,8.950857416367697e-10,0.0,0.0,1.9470484946548794e-08,7.499999995825592,7.5,7.5,3.8467649705717326,7.5,7.5,7.5
5.47630829572654e-09,4.6304919672918166e-06,0.0,2.5974603110739958e-09,3.422964585386712e-08,0.0,0.0,0.0,1.0968462249572042e-08,0.0,5.734333359852626,5.003095160382998e-09,2.511581567721244e-09,0.0,4.651266177768676e-09,0.0,0.0,0.0,3.407281054523814e-09,7.499999987880333,7.5,7.499999992322468,3.8467690191458397,7.499999993116746,7.5,7.499999994398015
1.0109407755365396e-08,3.0717280597586383e-06,0.0,8.805160550337532e-09,5.672817771085192e-09,5.3262096122441704e-09,0.0,0.0,1.2707834784464467e-09,0.0,5.734345046589952,0.0,3.926386646369018e-09,2.8246845834578593e-09,5.517716318570454e-09,0.0,0.0,0.0,0.0,7.49999999143239,7.5,7.5,3.8467521171788532,7.5,7.4999999954689285,7.5
0.0,3.2513149752361192e-06,7.715092453786099e-09,0.0,0.0,0.0,5.818138332225331e-09,5.3206723749088525e-09,0.0,0.0,5.734344144315868,3.0315222554477828e-09,3.0134859885233567e-09,1.6860585844158393e-09,9.008110750385878e-09,0.0,0.0,5.175814637992104e-09,5.347151540990858e-09,7.499999997769052,7.4999999967599535,7.5,3.8467532141578555,7.5,7.5,7.499999998700316
0.0,3.2537653814335155e-06,0.0,0.0,1.0790734972232485e-08,2.7610393138477463e-08,1.1703443769661703e-09,3.5898367611864046e-10,0.0,0.0,5.734341505471997,2.0314153137412916e-09,1.3463477208097707e-08,3.808830334461888e-09,0.0,2.1277125894503257e-09,0.0,0.0,2.5447515622500916e-09,7.5,7.5,7.4999999839547025,3.8467568446734024,7.4999999953209215,7.499999998653776,7.5
0.0,3.5715747528386475e-06,0.0,1.9072330520453207e-10,0.0,2.0309601223011953e-09,9.846394533052916e-10,2.0697089875287844e-09,0.0,1.690961259903645e-09,5.734337742669004,8.541943541384711e-09,6.764797055858196e-09,2.3665833182029417e-09,0.0,0.0,9.158993008462346e-10,0.0,0.0,7.499999994647418,7.5,7.4999999956975945,3.8467619467289036,7.499999991194072,7.499999997945286,7.5
5.819819626218248e-09,3.949577875167476e-06,7.850142064169674e-09,4.48203982608697e-09,3.844203774749921e-09,0.0,2.124280612525453e-09,2.5873657383268522e-09,0.0,0.0,5.734336590761414,0.0,0.0,4.13579726021851e-09,0.0,0.0,0.0,2.1740227673650026e-09,9.835473407937556e-09,7.5,7.5,7.5,3.8467634900637386,7.499999990834821,7.499999985642438,7.5
1.1919468190235705e-08,4.16735139417701e-06,3.796858660809477e-10,0.0,0.0,1.8307924620764027e-10,6.458682547116901e-09,0.0,3.4829424067073234e-09,0.0,5.7343333926964695,0.0,5.37968211644646e-09,0.0,0.0,0.0,5.104572667335994e-09,0.0,5.706110584036139e-09,7.499999998486577,7.499999993656019,7.499999997750746,3.8467680240463418,7.4999999960148775,7.5,7.5
1.2983328301352515e-08,4.015397906537155e-06,0.0,6.315533859768685e-09,1.5216103724235985e-08,4.6807259457271044e-09,1.8899153075846442e-09,0.0,0.0,0.0,5.734334001703643,0.0,0.0,0.0,2.356482352999789e-08,0.0,4.5153498995365027e-10,0.0,1.0247840423471821e-08,7.5,7.499999987872001,7.5,3.8467670261141436,7.5,7.5,7.5
0.0,3.4444157984148127e-06,0.0,1.1157719713439374e-10,4.554563670655654e-09,5.115037560177171e-09,0.0,0.0,9.570689379900799e-09,2.41670537748373e-09,5.7343382058832,2.990840214378565e-09,4.682046417237018e-09,4.052719618230505e-09,1.6196456155415095e-08,0.0,0.0,0.0,2.4737187992451837e-09,7.499999992103838,7.5,7.5,3.8467608145738614,7.499999993639028,7.499999989693332,7.5
0.0,3.664787350671217e-06,0.0,3.759905017539089e-09,1.3838374890440264e-09,0.0,0.0,1.7764775761541785e-09,4.32571339858967e-10,0.0,5.734337678241343,0.0,3.792455932627448e-09,0.0,0.0,4.221067939624845e-10,0.0,4.000553707750321e-09,1.8420664646412455e-08,7.5,7.499999990206247,7.5,3.8467614718863534,7.499999998854526,7.5,7.5
0.0,3.302751632600076e-06,1.087136977662162e-08,0.0,0.0,1.0817992335265814e-08,0.0,1.284417711078234e-09,4.237942635709757e-09,2.5593277497293343e-09,5.7343420363048265,0.0,0.0,1.879974995122602e-09,1.964346740823686e-09,0.0,5.5869527754159876e-09,0.0,0.0,7.499999994099757,7.5,7.5,3.8467552801693534,7.499999993804139,7.5,7.499999994096091
0.0,3.722638975897641e-06,0.0,0.0,1.2330155993445224e-08,0.0,0.0,0.0,2.374577617869633e-09,0.0,5.734338541846314,3.093895972750005e-09,0.0,2.8920893457851093e-09,0.0,0.0,0.0,0.0,1.0571984260243639e-08,7.499999993585277,7.5,7.499999997498696,3.8467603656917677,7.4999999996088444,7.49999999894506,7.499999994083425
0.0,3.082415456906462e-06,0.0,0.0,1.0474422024175922e-08,1.1580880698858209e-08,1.386357001420535e-09,1.8732237982987954e-11,0.0,0.0,5.734341639970378,0.0,0.0,1.4179355606325217e-09,0.0,0.0,2.1577285097551524e-09,0.0,5.983519929531056e-09,7.5,7.5,7.499999998570665,3.8467557326208692,7.499999993914269,7.499999998448647,7.5
1.4068246567688902e-09,4.841277411252176e-06,0.0,3.850877212593917e-09,0.0,2.5269439318797993e-10,0.0,4.708930467778316e-09,0.0,2.042310175143225e-08,5.734324592609709,0.0,0.0,0.0,1.0571999699282575e-08,4.999684694029227e-10,0.0,0.0,2.8295511766973647e-09,7.5,7.5,7.5,3.846779713170615,7.499999997154851,7.499999997693141,7.5
0.0,3.333660853269138e-06,0.0,1.6473975829323084e-09,4.373233025711798e-09,3.7131235586240763e-09,0.0,0.0,2.2456758674849198e-09,0.0,5.734341769742005,6.852377693045142e-09,6.007211394987166e-09,7.480550900940131e-10,3.8437608998465045e-09,0.0,0.0,0.0,9.889997501510983e-09,7.499999991121417,7.5,7.5,3.8467555992937927,7.5,7.499999996979449,7.4999999983931716
4.251737850680115e-10,3.10459505846461e-06,0.0,2.1516846897967623e-09,0.0,0.0,2.582865171740778e-09,8.718643168537099e-09,0.0,0.0,5.734342353378465,0.0,0.0,2.18280879482613e-09,3.987159213902913e-09,0.0,7.032478765989225e-10,6.92493840048769e-09,0.0,7.499999997140086,7.5,7.5,3.8467545945943393,7.5,7.499999994235937,7.499999994797829
0.0,3.4134719543998937e-06,3.727715358614603e-09,0.0,6.833218019197673e-10,6.7802943815031824e-09,0.0,0.0,3.919288504850016e-10,0.0,5.7343386824060145,3.611964893845965e-10,0.0,4.186359245372806e-09,0.0,1.3956991812280606e-09,0.0,6.330255070130519e-09,5.256750937321364e-09,7.5,7.499999994760624,7.499999996109555,3.846759496249583,7.4999999978821865,7.5,7.5
0.0,3.3424980974000595e-06,1.1187259452150045e-09,1.1552131647107888e-09,1.0438552799918455e-08,1.4963379146859523e-08,3.733707787390017e-10,3.1506887376853143e-09,0.0,0.0,5.734339746828291,0.0,0.0,0.0,0.0,0.0,1.3198166171068948e-08,1.4480314863840604e-08,6.212541592276466e-09,7.5,7.5,7.499999996289588,3.846758112751332,7.5,7.499999998400369,7.499999993247522
0.0,3.5044363962816183e-06,7.3177103265820165e-09,0.0,0.0,4.139441567296842e-09,0.0,1.3231173101591054e-09,4.917481005728419e-09,7.505761984161197e-09,5.734334278756135,0.0,0.0,0.0,8.921949637419324e-09,0.0,1.6038934069761979e-09,0.0,0.0,7.499999999210931,7.5,7.499999994963616,3.8467655288964155,7.5,7.499999998618573,7.499999997400946
0.0,3.2616215003139493e-06,2.8808760932363953e-09,0.0,0.0,1.603749910650265e-08,0.0,8.393070960455162e-10,0.0,0.0,5.734337786180276,0.0,9.234322334572553e-09,0.0,5.5682344152208074e-09,0.0,9.457712391025552e-09,1.0813631240447208e-08,0.0,7.5,7.5,7.5,3.846760450153494,7.5,7.499999989478534,7.499999997182857
0.0,3.520233530715511e-06,2.118963338126889e-09,0.0,5.5526545167383645e-09,0.0,5.385081269793091e-10,7.354934716818917e-09,1.6428795823753006e-09,7.552401759536309e-09,5.734337041507509,9.377124077225574e-10,4.4682861577438615e-09,4.096323974467353e-10,0.0,0.0,0.0,0.0,0.0,7.499999994480272,7.499999986229657,7.5,3.8467615674633304,7.499999998714359,7.499999999572757,7.5
1.0645781478579863e-08,3.296757701207187e-06,0.0,0.0,6.107595679205602e-09,2.3141336069620877e-09,0.0,4.30511321036775e-09,0.0,0.0,5.734338599411162,0.0,0.0,2.682822367039428e-09,0.0,3.996794561977879e-09,7.161313209103071e-10,0.0,9.352329674583437e-09,7.49999999594511,7.4999999954429315,7.49999999695347,3.846759364926014,7.49999999964018,7.5,7.5
5.064837438339964e-09,3.124884894595281e-06,3.3995195547475987e-09,0.0,5.070163039411213e-10,5.543403930330371e-09,3.69895850060864e-09,0.0,1.7955331665930885e-09,0.0,5.7343393310987265,0.0,7.48149112106411e-09,6.688109441266299e-09,2.1919284096116876e-09,0.0,0.0,0.0,0.0,7.499999998498319,7.499999992689212,7.5,3.8467583917704418,7.499999994319505,7.5,7.499999997135902
2.107311547483448e-09,3.742251221752757e-06,2.609817917331725e-09,0.0,6.674553271190931e-10,0.0,0.0,1.718377801163129e-08,0.0,0.0,5.734333575245679,1.8147497393705692e-10,1.8189187656059147e-08,0.0,0.0,0.0,0.0,1.2598147525189063e-08,0.0,7.499999996741963,7.499999982633413,7.5,3.8467659710315125,7.5,7.5,7.5
0.0,3.586115126380518e-06,1.5432002897775021e-09,5.19552335181972e-09,0.0,8.014724300897669e-09,0.0,0.0,1.1018691514763646e-08,4.494776426056113e-09,5.73433454406275,0.0,6.429475007951879e-10,0.0,1.3280774049939659e-09,0.0,1.6196105914745296e-08,0.0,0.0,7.499999996805022,7.5,7.5,3.846764586228098,7.499999992430655,7.5,7.499999997475541
0.0,3.47201192935076e-06,0.0,5.5450627162861865e-09,3.660401495797494e-09,1.4086347366326635e-08,9.902363651281831e-10,5.866462871040312e-09,0.0,0.0,5.7343376817901515,0.0,3.569194245711671e-09,2.163829532220163e-09,0.0,4.537824976891258e-09,0.0,0.0,0.0,7.5,7.5,7.5,3.846760553305162,7.499999990121226,7.4999999827227475,7.499999994847794
0.0,3.168273751685824e-06,3.7959330123626955e-09,4.2716629712613585e-09,1.862705822919253e-09,1.281510592088253e-08,0.0,6.131108815088382e-09,1.3240485097210097e-09,1.86624361797616e-09,5.734337860489461,0.0,6.8263526775691474e-09,0.0,7.925201814251714e-09,0.0,0.0,0.0,0.0,7.499999997780132,7.49999999846284,7.5,3.846759853118352,7.5,7.499999999196719,7.5
8.543804552729739e-10,3.421672800305031e-06,0.0,0.0,3.066744774793406e-10,1.2198973081689601e-08,2.4527983810695986e-09,0.0,0.0,2.574404925348439e-09,5.734335018289676,2.142142713212891e-09,5.996085572501642e-10,2.6042501488632297e-10,0.0,2.605099469477068e-09,8.76110642367145e-10,0.0,1.9684056468127764e-09,7.5,7.5,7.5,3.8467636760000437,7.499999998294438,7.5,7.499999995222168
7.262887513626026e-09,3.243188599275082e-06,2.792349684810347e-11,0.0,9.997004959960698e-09,0.0,3.5760873429158124e-09,0.0,4.195881836421833e-09,3.1626038593524086e-09,5.734337606398484,0.0,0.0,2.484628475185602e-09,5.230307506542964e-09,0.0,3.0551960267244382e-09,0.0,2.9625520786558113e-09,7.5,7.5,7.5,3.846760151637344,7.5,7.499999998950529,7.499999994139279
0.0,3.025906243972476e-06,3.419277361249584e-09,6.573879895305224e-10,1.4348212895587409e-08,0.0,0.0,1.0145943113437639e-08,1.966603963010627e-09,0.0,5.734339655561374,6.617219966420507e-09,4.748092891082578e-09,2.0084690854904608e-09,1.0461750216128607e-08,0.0,0.0,0.0,6.634086335832734e-09,7.5,7.499999999304978,7.499999996080531,3.8467570854333237,7.5,7.499999995477569,7.499999997728837
0.0,3.113810559049468e-06,0.0,4.144517888604593e-09,8.790378147605082e-10,0.0,9.3478697005267e-10,6.9355431120410316e-09,0.0,7.526437112437279e-09,5.734337823995972,0.0,1.0166094355223976e-08,0.0,5.779925149607124e-10,6.380201922340234e-10,2.7206677882807284e-09,0.0,0.0,7.5,7.5,7.49999999185199,3.8467595165703985,7.499999996100117,7.499999993661083,7.49999999810164
